1;-164;0.3429999948;22.3168945313;23.0228652954;1003.4899291992;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0;0;0;0;0;0.0000000000;0.0000000000;0.0000000000;
2;-164;1.1670000553;23.4448242188;23.0262031555;1003.5319824219;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0;1;0;0;1;0.0000000000;0.0000000000;0.0000000000;
3;-164;1.9500000477;23.5253906250;23.0240783691;1003.5531005859;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0;1;0;0;1;0.0000000000;0.0000000000;0.0000000000;
4;-164;2.7330000401;22.8808593750;23.0280227661;1003.4575195313;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0;1;0;0;1;0.0000000000;0.0000000000;0.0000000000;
5;-164;3.5190000534;23.3642578125;23.0268096924;1003.4488525391;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0;1;0;0;1;1.0000000000;1.0000000000;1.0000000000;
6;-164;4.3020000458;23.2031250000;23.0307521820;1003.4622192383;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0;1;0;0;1;1.0000000000;1.0000000000;1.0000000000;
7;-164;5.0840001106;24.0087890625;23.0295391083;1003.4997558594;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0;1;0;0;1;1.0000000000;1.0000000000;1.0000000000;
8;-164;5.8720002174;22.5585937500;23.0322685242;1003.4961547852;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0;1;0;0;0;1.0000000000;1.0000000000;1.0000000000;
9;-164;6.6539998055;22.7197265625;23.0265064240;1003.4813232422;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0;1;0;0;1;1.0000000000;1.0000000000;1.0000000000;
10;-164;7.4359998703;22.6391601563;23.0307521820;1003.5051269531;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0;1;0;0;1;1.0000000000;1.0000000000;1.0000000000;
11;-164;8.2229995728;24.0087890625;23.0262031555;1003.4725341797;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0;1;0;0;1;1.0000000000;1.0000000000;1.0000000000;
12;-164;9.0059995651;22.5585937500;23.0268096924;1003.4752197266;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0;1;0;0;1;2.0000000000;2.0000000000;2.0000000000;
13;-164;9.7889995575;22.6391601563;23.0274162292;1003.5059814453;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0;1;0;0;1;2.0000000000;2.0000000000;2.0000000000;
14;-164;10.5749998093;22.5585937500;23.0307521820;1003.5018310547;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0;1;0;0;1;2.0000000000;2.0000000000;2.0000000000;
15;-164;11.3570003510;22.5585937500;23.0322685242;1003.4879150391;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0;1;0;0;0;2.0000000000;2.0000000000;2.0000000000;
16;-164;12.1400003433;22.3974609375;23.0337867737;1003.5004272461;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0;1;0;0;1;3.0000000000;3.0000000000;3.0000000000;
17;-164;12.9280004501;22.5585937500;23.0307521820;1003.4836425781;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0;1;0;0;1;2.0000000000;2.0000000000;2.0000000000;
18;-164;13.7100000381;22.3974609375;23.0343933105;1003.4700927734;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0;1;0;0;1;3.0000000000;3.0000000000;3.0000000000;
19;-164;14.4919996262;22.5585937500;23.0368194580;1003.4824829102;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0;1;0;0;1;3.0000000000;3.0000000000;3.0000000000;
20;-164;15.2790002823;22.4780273438;23.0365161896;1003.4836425781;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0;1;0;0;1;3.0000000000;3.0000000000;3.0000000000;
21;-164;16.0620002747;22.4780273438;23.0316619873;1003.4819335938;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0;1;0;0;1;3.0000000000;3.0000000000;5.0000000000;
22;-164;16.8449993134;22.6391601563;23.0313587189;1003.4780883789;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0;1;0;0;0;3.0000000000;3.0000000000;5.0000000000;
23;-164;17.6310005188;22.5585937500;23.0271129608;1003.4741210938;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0;1;0;0;1;4.0000000000;4.0000000000;6.0000000000;
24;-164;18.4130001068;22.3974609375;23.0277194977;1003.4735107422;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0;1;0;0;1;3.0000000000;3.0000000000;5.0000000000;
25;-164;19.1959991455;22.3974609375;23.0249881744;1003.4671630859;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0;1;0;0;1;3.0000000000;3.0000000000;5.0000000000;
26;-164;19.9839992523;22.3168945313;23.0234718323;1003.4761352539;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0;1;0;0;1;3.0000000000;3.0000000000;5.0000000000;
27;-164;20.7660007477;22.3974609375;23.0237751007;1003.5162353516;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0;1;0;0;1;3.0000000000;3.0000000000;5.0000000000;
28;-164;21.5480003357;22.3974609375;23.0171012878;1003.4883422852;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0;1;0;0;1;3.0000000000;3.0000000000;4.0000000000;
29;-164;22.3349990845;22.7197265625;23.0183143616;1003.5036010742;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0;1;0;0;1;3.0000000000;3.0000000000;4.0000000000;
30;-164;23.1180000305;22.4780273438;23.0198326111;1003.4995727539;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0;1;0;0;0;3.0000000000;3.0000000000;4.0000000000;
31;-164;23.9009990692;23.7670898438;23.0186176300;1003.4826660156;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0;1;0;0;1;3.0000000000;3.0000000000;5.0000000000;
32;-164;24.6879997253;22.8002929688;23.0219554901;1003.4751586914;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0;1;0;0;1;3.0000000000;3.0000000000;5.0000000000;
33;-164;25.4790000916;22.2363281250;23.0219554901;1003.4851074219;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0;1;0;0;1;3.0000000000;3.0000000000;4.0000000000;
34;-164;26.2619991302;23.0419921875;23.0213489532;1003.5005493164;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0;1;0;0;1;3.0000000000;3.0000000000;4.0000000000;
35;-164;27.0489997864;22.6391601563;23.0262031555;1003.5055541992;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0;1;0;0;1;2.0000000000;2.0000000000;5.0000000000;
36;-164;27.8320007324;22.3974609375;23.0228652954;1003.5015258789;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0;1;0;0;1;2.0000000000;2.0000000000;5.0000000000;
37;-164;28.6140003204;23.6059570313;23.0240783691;1003.4804687500;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0;1;0;0;1;3.0000000000;3.0000000000;6.0000000000;
38;-164;29.4009990692;22.6391601563;23.0246849060;1003.4732666016;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0;1;0;0;1;3.0000000000;3.0000000000;6.0000000000;
39;-164;30.1830005646;23.6059570313;23.0243816376;1003.4942016602;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0;1;0;0;0;3.0000000000;3.0000000000;6.0000000000;
40;-164;30.9659996033;22.3974609375;23.0310554504;1003.4858398438;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0;1;0;0;1;4.0000000000;4.0000000000;5.0000000000;
41;-164;31.7530002594;22.7197265625;23.0337867737;1003.4772949219;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0;1;0;0;1;4.0000000000;4.0000000000;5.0000000000;
42;-164;32.5349998474;22.8808593750;23.0307521820;1003.4737548828;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0;1;0;0;1;3.0000000000;4.0000000000;5.0000000000;
